45,0,2,0,3,4,2,3,7,5,5,8,10,11,4
46,0,2,0,3,4,5,3,7,5,5,1,10,0,4
47,0,0,2,3,1,2,3,3,1,3,7,2,0,1
48,0,2,0,3,1,2,3,1,1,3,7,10,11,10
49,0,0,2,1,4,0,0,7,7,1,1,0,5,7
50,0,0,2,1,3,4,5,3,2,9,3,4,3,1
51,0,2,0,3,4,5,0,7,5,1,1,7,7,7
52,0,0,2,3,1,2,3,3,2,3,7,10,11,10
53,0,2,0,3,4,5,0,7,5,1,1,7,7,7
54,0,2,0,3,1,5,3,1,1,5,8,2,0,4
55,0,0,2,3,1,2,3,3,2,3,7,10,11,10
56,0,2,0,3,4,5,0,7,5,1,1,7,7,7
57,0,0,2,1,3,2,5,3,2,3,3,10,11,10
58,0,0,2,1,3,0,5,5,7,9,6,0,5,8
59,0,2,0,3,1,2,3,1,1,5,8,2,0,4
60,0,0,2,1,3,4,2,3,2,6,3,4,3,1
61,0,0,2,1,3,0,5,5,7,9,6,0,5,8
62,0,0,2,1,3,0,5,5,7,9,6,0,5,8
63,0,2,0,3,1,5,3,1,1,5,8,2,0,4
64,0,0,2,1,4,0,0,5,7,1,6,0,5,8
65,0,0,2,1,3,4,5,3,2,6,3,4,3,1
66,0,0,2,1,3,0,5,5,7,9,6,0,5,8
67,0,2,0,3,1,2,3,1,1,5,8,2,0,4
68,0,0,2,3,1,2,3,3,1,3,7,10,11,10
69,0,2,0,1,4,5,2,6,8,6,10,9,12,14
70,0,0,2,1,3,0,5,5,7,9,6,0,5,8
71,0,2,0,3,1,2,3,1,1,5,8,2,0,4
72,0,2,0,3,1,5,3,1,1,5,8,2,0,4
73,0,2,0,3,1,2,3,1,1,3,7,2,0,10
74,0,0,2,1,3,0,5,5,7,9,6,0,5,8
75,0,2,0,3,1,2,3,1,1,5,8,2,0,4
76,0,2,0,3,4,5,0,7,5,5,8,7,7,4
77,0,0,2,1,3,0,5,3,2,9,3,10,11,8
78,0,2,0,3,1,5,2,6,8,6,10,9,12,14
79,0,2,0,1,4,5,0,7,5,1,1,7,7,7
80,0,2,0,1,3,4,2,6,8,6,10,9,12,14
81,0,2,0,3,4,5,0,7,5,1,1,7,7,7
82,0,2,0,3,4,5,0,7,5,1,1,7,7,7
83,0,0,2,1,4,0,0,7,7,1,1,0,5,7
84,0,0,2,1,3,4,5,3,2,6,3,4,3,1
85,0,0,2,3,1,2,3,3,2,3,7,10,11,10
86,0,2,0,1,4,5,0,7,5,1,1,7,7,7
87,0,2,0,3,1,2,3,1,1,5,8,2,0,4
88,0,0,2,3,1,2,3,3,2,3,7,10,11,10
89,0,0,2,1,3,4,5,5,2,9,3,4,3,8
90,0,2,0,3,1,2,3,1,1,3,7,2,0,10
91,0,2,0,3,4,5,0,1,5,5,8,7,7,4
92,0,0,2,1,3,4,5,3,2,6,3,4,3,1
93,0,2,0,3,4,5,0,7,5,5,8,7,7,4
94,0,0,2,1,3,4,5,3,2,9,3,4,3,1
95,0,2,0,3,1,2,3,1,1,5,8,2,0,4
96,0,2,0,3,1,2,3,1,1,3,7,2,0,10
97,0,2,0,3,4,5,0,7,5,1,1,7,7,7
98,0,0,2,1,3,4,2,6,8,6,3,4,3,1
99,0,2,0,3,1,2,3,1,1,3,7,2,0,10
100,1,1,3,4,5,3,7,0,9,7,9,6,1,9
101,1,1,3,2,5,1,1,4,3,8,2,1,8,2
102,1,1,1,2,0,1,4,8,4,7,9,11,2,11
103,1,1,1,0,2,6,6,2,0,2,4,5,4,5
104,1,1,3,2,5,1,1,4,3,8,2,1,8,11
105,1,1,1,2,0,1,4,4,3,0,2,11,2,11
106,1,1,3,4,5,6,1,4,6,10,5,8,6,6
107,1,1,1,0,2,6,6,2,0,2,4,3,9,13
108,1,1,3,2,0,1,1,4,3,8,2,1,13,2
109,1,1,3,4,5,3,7,0,9,4,11,6,10,9
110,1,1,3,4,5,3,1,0,6,10,5,8,6,6
111,1,1,1,2,0,1,4,8,4,7,9,11,2,11
112,1,1,3,4,5,3,1,0,6,10,5,8,6,6
113,1,1,3,4,5,3,7,0,9,7,11,8,1,3
114,1,1,3,4,5,3,1,0,6,10,5,8,6,6
115,1,1,3,4,5,3,1,4,6,8,5,1,8,11
116,1,1,1,2,0,1,6,2,3,0,0,12,13,0
117,1,1,3,2,0,1,1,4,3,8,2,1,8,2
118,1,1,1,0,0,6,6,2,3,0,0,12,13,5
119,1,1,1,0,2,6,6,2,0,2,4,3,9,13
120,1,1,3,2,0,1,1,4,3,8,2,1,13,2
121,1,1,1,0,2,6,6,2,0,2,4,3,9,13
122,1,1,3,4,2,3,7,0,0,2,4,8,1,3
123,1,1,1,2,0,1,1,4,3,8,2,1,13,2
124,1,1,3,4,5,3,7,0,9,4,11,6,10,9
125,1,1,3,2,0,1,1,4,3,8,2,1,8,2
126,1,1,1,0,2,6,6,2,0,2,4,5,4,5
127,1,1,1,0,2,6,6,2,0,2,0,3,9,13
128,1,1,3,2,0,1,1,4,3,8,2,1,8,11
129,1,1,1,2,0,1,4,8,4,0,9,11,2,11
130,1,1,1,2,0,1,6,4,3,0,2,12,13,2
131,1,1,3,4,5,3,7,0,6,10,5,8,6,6
132,1,1,3,4,2,6,7,0,0,2,4,8,1,3
133,1,1,3,4,5,3,7,0,6,10,5,8,6,6
134,1,1,1,0,2,6,6,2,0,2,4,5,4,5
135,1,1,1,2,0,1,4,8,4,0,9,11,2,12
136,1,1,1,0,2,6,6,2,0,2,0,5,13,5
137,1,1,1,0,2,6,6,2,0,2,4,5,4,5
138,1,1,3,4,5,3,7,0,9,4,11,6,10,9
139,1,1,1,2,0,1,4,8,3,0,0,12,2,0
140,1,1,1,0,2,6,6,2,0,2,0,3,9,13
141,1,1,1,2,0,1,4,8,4,7,9,11,2,11
142,1,1,1,0,2,6,7,2,0,7,4,3,1,3
143,1,1,3,4,5,3,1,0,6,10,5,8,6,6
144,1,1,1,2,0,1,4,8,4,7,9,11,2,11
145,1,1,1,2,0,1,4,4,3,8,2,1,8,11
146,1,1,1,0,2,6,6,2,0,2,4,3,9,13
147,1,1,3,4,5,3,7,0,9,4,11,6,10,9
148,1,1,3,4,5,3,7,0,9,4,11,6,10,9
149,1,1,1,2,0,1,4,8,4,0,0,12,2,0
150,1,1,3,0,2,6,6,2,0,2,4,5,4,5
151,1,1,1,2,0,1,4,8,3,0,2,11,2,11
152,1,1,1,4,2,6,7,0,0,7,4,3,1,3
153,1,1,3,4,5,3,7,0,6,10,5,8,6,6
154,1,1,3,4,5,1,1,4,6,10,5,8,6,2
155,1,1,1,0,2,6,6,2,0,7,4,3,9,13
156,1,1,1,0,2,6,6,2,0,2,4,3,9,13
157,1,1,3,0,2,6,6,2,0,2,4,5,4,5
158,1,1,1,2,0,1,4,8,4,0,9,11,2,11
159,1,1,1,0,2,6,6,2,0,2,4,5,4,5
160,1,1,1,0,2,6,6,2,0,2,4,5,4,5
161,1,1,3,4,5,3,7,0,9,4,11,6,10,9
162,1,1,1,2,0,1,4,8,4,0,9,11,2,11
163,1,1,3,4,5,3,1,0,6,10,5,8,6,6
164,1,1,3,4,5,6,1,0,6,10,5,8,6,5
165,1,1,1,4,0,3,4,8,9,4,9,6,10,12
166,1,1,3,4,5,3,7,0,6,10,5,8,6,6
167,1,1,1,2,0,1,4,8,4,7,9,11,2,12
168,1,1,3,4,5,3,7,0,9,4,11,6,10,9
169,1,1,3,4,2,3,7,0,0,2,4,8,1,3
170,1,1,3,2,0,1,1,4,3,8,2,1,8,2
171,1,1,1,0,0,6,6,2,4,0,0,12,9,13
172,1,1,3,4,5,3,7,0,9,7,4,8,1,3
173,1,1,3,2,0,1,1,4,3,8,2,1,8,2
174,1,1,3,2,0,1,1,4,3,8,2,1,8,2
175,1,1,1,2,0,1,4,8,4,7,9,11,2,12
176,1,1,3,4,5,3,1,0,6,10,5,8,1,3
177,1,1,3,2,0,1,1,4,3,8,2,1,8,2
178,1,1,1,0,0,6,6,2,3,0,0,12,13,0
179,1,1,1,0,2,6,6,2,0,2,4,5,4,5
180,1,1,3,4,5,1,1,4,6,10,5,8,6,2
181,1,1,1,2,0,1,4,8,4,7,9,11,2,12
182,1,1,1,2,0,1,4,8,4,0,9,11,2,12
183,1,1,1,2,0,1,4,8,4,0,9,11,2,11
184,1,1,1,0,2,6,6,2,0,2,4,5,4,5
185,1,1,3,4,5,3,1,0,6,10,5,8,6,6
186,1,1,3,2,5,1,1,4,6,8,2,1,8,11
187,1,1,3,4,5,3,4,0,4,7,9,11,1,11
188,1,1,3,4,5,1,1,4,6,10,5,1,6,2
189,1,1,3,4,5,3,7,0,9,4,11,6,10,9
190,1,1,3,4,5,1,1,4,6,10,5,1,6,2
191,1,1,3,4,5,1,4,0,4,7,9,11,1,11
192,1,1,3,2,0,1,1,4,3,8,2,1,13,2
193,1,1,3,4,5,3,1,0,6,10,5,8,6,6
194,1,1,1,2,0,1,6,2,3,0,0,12,13,0
195,1,1,1,2,0,1,1,4,3,8,2,5,13,2
196,1,1,1,2,0,6,4,8,4,0,0,11,9,13
197,1,1,3,2,0,1,1,4,3,8,2,1,8,2
198,1,1,1,2,0,1,4,8,4,7,9,11,2,11
199,1,1,1,2,0,1,1,4,3,0,2,12,13,2
