9.24468,7.51833,7.44055
6.83840,8.86858,9.07352
7.12660,7.85069,6.83185
9.04822,8.05058,7.61711
7.34748,9.09433,8.97527
6.94187,8.21632,9.03171
8.50612,9.09728,6.41048
8.43330,7.89674,8.06458
7.30593,8.15060,8.81977
6.76121,7.37433,7.37920
8.33724,7.01478,7.54053
8.00209,7.77400,8.61023
7.49638,9.78226,5.21333
7.01236,10.17837,6.54991
7.43522,9.05439,7.71810
7.63809,6.74027,7.81898
8.47816,8.16823,9.23878
8.12488,9.61014,9.16462
8.40591,8.50354,7.81894
7.76381,7.93313,9.69280
10.19216,10.07326,7.65150
7.64895,7.48399,9.30958
8.33314,8.47183,7.79421
6.82081,7.76618,8.73639
8.49116,7.81084,9.14832
5.82082,7.55934,7.60058
7.65382,7.71032,8.14094
7.35100,8.26342,6.50367
7.02063,8.49057,8.50801
7.89952,8.71090,7.75305
6.70085,7.85984,8.12017
