iteration,t,y,x
53,-0.16535433070866146,0.7194339541484338,0.19298070828192243
54,-0.14960629921259838,0.06224674572423379,-0.019886909317411855
55,-0.13385826771653542,-0.6708776307201191,-0.31478641810313523
56,-0.11811023622047245,-0.521945582034436,-0.2537136718065808
57,-0.10236220472440949,-0.17993962578102232,0.07567381559092894
58,-0.08661417322834641,1.3370608934911579,0.6605319155848506
59,-0.07086614173228345,1.1545263406157191,0.5689339471475255
60,-0.055118110236220486,-0.9735809452728659,-0.10840102614648373
61,-0.03937007874015752,1.0782700069164046,0.07953835644540662
62,-0.023622047244094446,-1.7384120546506225,-0.7313665128781222
63,-0.007874015748031482,0.20730624529818847,-0.5350878925977318
64,0.007874015748031482,-2.0041264231724054,-1.0812738712336256
65,0.023622047244094446,-0.5075875971063766,-0.7044432531228955
66,0.03937007874015741,-0.592462851928026,-0.5245159767668587
67,0.055118110236220375,-0.8406517948073822,-0.2764968305440075
68,0.07086614173228356,1.134665098443149,0.5356325757940406
69,0.08661417322834652,1.8714517774227915,0.7488159726998542
70,0.10236220472440949,-0.7004211441569569,-0.1606739074258366
71,0.11811023622047245,-1.2134163727151837,-0.530401286175148
72,0.13385826771653542,-0.548162026342633,-0.21712389053507186
73,0.14960629921259838,1.210535420544153,0.42714480892021583
74,0.16535433070866135,0.07405475478248395,0.2880517174826587
75,0.1811023622047243,0.1161281686709919,0.3628672199660019
76,0.1968503937007875,1.634940753954484,0.684482460911145
77,0.21259842519685046,-0.1920230996593481,0.05553743042960313
78,0.22834645669291342,-1.3682752388766086,-0.3257724556444038
79,0.2440944881889764,1.304135210441907,0.3353324236568141
80,0.25984251968503935,-0.44065429685605667,0.027701455688142612
81,0.2755905511811023,0.3217906356384623,0.18836637623177352
82,0.2913385826771653,0.4603401291109982,0.21564986591445917
83,0.30708661417322825,-0.0897958321323703,-0.0017927069563558468
84,0.32283464566929143,-0.45657355502205305,-0.13121778157193575
85,0.3385826771653544,0.1256889135293911,0.06468878288256456
86,0.35433070866141736,0.2936220344095315,0.19959791062348797
87,0.3700787401574803,0.17339693644073884,0.24046293371753108
88,0.3858267716535433,0.999705031334091,0.34840868206915016
89,0.40157480314960625,-0.9504291143174493,-0.19496529614170038
90,0.4173228346456692,0.6283876982347165,0.017161015534763818
91,0.4330708661417322,-0.821679365447709,-0.3819753142553972
92,0.44881889763779537,-0.9486164904252997,-0.34136129679733185
93,0.46456692913385833,0.5600998424239169,0.3064550642336285
94,0.4803149606299213,0.8391876290195808,0.7006691415290529
95,0.49606299212598426,1.5940975455450797,0.9563149828675063
96,0.5118110236220472,0.9291764784347096,0.5742209723268172
97,0.5275590551181102,-1.2911932276831926,-0.16284420977370045
98,0.5433070866141732,1.2222692464035136,0.2284909161435629
99,0.5590551181102361,-1.6328500339023253,-0.37392197608568684
100,0.5748031496062993,0.7651633827520241,0.282644825684871
101,0.5905511811023623,0.9228474643241483,0.45674318709992184
102,0.6062992125984252,-0.10776617437161479,0.1647616513210509
103,0.6220472440944882,-0.015918486461238945,0.14533991482087674
104,0.6377952755905512,0.18255405503239655,0.28715717100018595
105,0.6535433070866141,0.6973361657052508,0.5335786935445797
106,0.6692913385826771,0.38812928757492593,0.6161878243746689
107,0.68503937007874,1.3061256057633246,0.9268440190856695
108,0.7007874015748032,0.9225863972743833,0.8581500687450905
109,0.7165354330708662,0.4551787005308802,0.7250193180607927
110,0.7322834645669292,1.0393395848413407,0.861660393792704
111,0.7480314960629921,0.34347479782252227,0.8206430303926744
112,0.7637795275590551,2.1434031451691524,1.256731662023971
113,0.7795275590551181,0.15756978487443357,0.8061917221699912
114,0.795275590551181,1.650826237095015,1.0042266442368648
115,0.811023622047244,0.5268353738300555,0.555727514559223
116,0.8267716535433072,0.05055852977611275,0.13609911808564076
117,0.8425196850393701,-0.9707994239785035,-0.19790694611383966
118,0.8582677165354331,0.14046084368336642,0.2409806891377145
119,0.8740157480314961,1.9526449030941881,0.7804669211797002
120,0.889763779527559,-1.003758156989015,0.14778383520738167
121,0.905511811023622,1.2592247879804908,0.6666936892460387
122,0.921259842519685,0.33543542111903524,0.593068963515859
123,0.9370078740157479,-0.07132691031729776,0.7770863635319288
124,0.9527559055118111,3.2258773433553856,1.8094931253022857
125,0.9685039370078741,1.2389318755915069,1.4254859238521456
126,0.984251968503937,1.2452791130009246,1.2279882424051571
127,1.0,0.7982508502286846,1.0131472552949483
