,0,1,2,Escala mean,Escala std
2012-12-01,0.14285714285714285,0.35714285714285715,0.5,3.5714285714285716,1.0163498575623615
2013-01-01,0.16666666666666666,0.3333333333333333,0.5,3.5,1.1504474832710556
2013-02-01,0.0,0.5714285714285714,0.42857142857142855,3.5714285714285716,0.7867957924694432
2013-03-01,0.0,0.16666666666666666,0.8333333333333334,4.166666666666667,0.7527726527090811
2013-04-01,0.1,0.5,0.4,3.5,0.97182531580755
2013-05-01,0.0,0.3333333333333333,0.6666666666666666,4.0,0.8944271909999159
2013-06-01,0.0,0.3333333333333333,0.6666666666666666,3.8333333333333335,0.752772652709081
2013-07-01,0.0,0.0,1.0,4.2,0.44721359549995787
2013-08-01,0.0,0.1111111111111111,0.8888888888888888,4.333333333333333,0.7071067811865475
2013-09-01,0.1111111111111111,0.1111111111111111,0.7777777777777778,4.111111111111111,1.3642254619787415
2013-10-01,0.0,0.3333333333333333,0.6666666666666666,3.8333333333333335,0.752772652709081
2013-11-01,0.0,0.2,0.8,3.8,0.44721359549995787
2013-12-01,0.0,0.25,0.75,3.75,0.49999999999999994
2014-01-01,0.0,0.0,1.0,4.666666666666667,0.5163977794943224
2014-02-01,0.0,0.4,0.6,3.6,0.5477225575051661
2014-03-01,0.0,0.5714285714285714,0.42857142857142855,3.5714285714285716,0.7867957924694432
2014-04-01,0.2,0.2,0.6,3.6,1.6733200530681511
2014-05-01,0.125,0.0,0.875,4.125,1.3562026818605375
2014-06-01,0.0,0.0,1.0,4.428571428571429,0.5345224838248489
2014-07-01,0.05555555555555555,0.2222222222222222,0.7222222222222222,3.888888888888889,0.8323523637957304
2014-08-01,0.0,0.36363636363636365,0.6363636363636364,4.0,0.8944271909999159
2014-09-01,0.0,0.45454545454545453,0.5454545454545454,3.727272727272727,0.7862453931068966
2014-10-01,0.0,0.18181818181818182,0.8181818181818182,4.090909090909091,0.7006490497453707
2014-11-01,0.0,0.3333333333333333,0.6666666666666666,4.333333333333333,1.0327955589886446
2014-12-01,0.1,0.2,0.7,4.0,1.3333333333333333
2015-01-01,0.16666666666666666,0.2222222222222222,0.6111111111111112,3.611111111111111,1.2897281468629183
2015-02-01,0.1,0.25,0.65,3.85,0.9880869341680845
2015-03-01,0.0,0.4444444444444444,0.5555555555555556,3.6666666666666665,0.7071067811865475
2015-04-01,0.08695652173913043,0.21739130434782608,0.6956521739130435,3.9130434782608696,1.0834726777719228
2015-05-01,0.125,0.5,0.375,3.25,0.7071067811865476
2015-06-01,0.058823529411764705,0.23529411764705882,0.7058823529411765,3.8823529411764706,0.8574929257125444
2015-07-01,0.06382978723404255,0.19148936170212766,0.7446808510638298,4.1063829787234045,0.9379450839860203
2015-08-01,0.05405405405405406,0.21621621621621623,0.7297297297297297,4.054054054054054,0.9984973695493631
2015-09-01,0.04,0.08,0.88,4.24,0.7788880963698618
2015-10-01,0.0,0.3,0.7,4.1,0.8522416262267903
2015-11-01,0.038461538461538464,0.038461538461538464,0.9230769230769231,4.346153846153846,0.891843380524078
2015-12-01,0.0,0.3125,0.6875,4.0625,0.8539125638299665
2016-01-01,0.06666666666666667,0.3333333333333333,0.6,3.911111111111111,1.0622065845600979
2016-02-01,0.08333333333333333,0.2916666666666667,0.625,3.75,0.8968544062928813
2016-03-01,0.05405405405405406,0.24324324324324326,0.7027027027027027,4.054054054054054,0.9412151113777795
2016-04-01,0.0,0.2857142857142857,0.7142857142857143,4.107142857142857,0.8317445171439014
2016-05-01,0.06451612903225806,0.16129032258064516,0.7741935483870968,4.064516129032258,0.9978471449732083
2016-06-01,0.03333333333333333,0.16666666666666666,0.8,4.166666666666667,0.949894125981792
2016-07-01,0.05263157894736842,0.21052631578947367,0.7368421052631579,4.0,0.9586025865388216
2016-08-01,0.037037037037037035,0.3333333333333333,0.6296296296296297,3.962962962962963,1.0554430889252693
2016-09-01,0.058823529411764705,0.2647058823529412,0.6764705882352942,3.9705882352941178,1.1142409868727208
2016-10-01,0.0,0.2222222222222222,0.7777777777777778,4.296296296296297,0.8234456132997965
2016-11-01,0.02702702702702703,0.1891891891891892,0.7837837837837838,4.297297297297297,0.877650426007001
2016-12-01,0.05,0.35,0.6,3.8,0.8944271909999162
2017-01-01,0.17647058823529413,0.3235294117647059,0.5,3.6176470588235294,1.2556467820827335
2017-02-01,0.04,0.32,0.64,4.04,0.9780933834080806
2017-03-01,0.0967741935483871,0.16129032258064516,0.7419354838709677,4.032258064516129,0.9826451026944887
2017-04-01,0.17857142857142858,0.21428571428571427,0.6071428571428571,3.6785714285714284,1.0559731838826991
2017-05-01,0.037037037037037035,0.18518518518518517,0.7777777777777778,4.296296296296297,0.9120903638942974
2017-06-01,0.0,0.125,0.875,4.5,0.7223151185146152
2017-07-01,0.08823529411764706,0.20588235294117646,0.7058823529411765,3.9705882352941178,1.0584521035998624
2017-08-01,0.0,0.2,0.8,4.3,0.8013147091860318
2017-09-01,0.0,0.19047619047619047,0.8095238095238095,4.238095238095238,0.7684244858645449
2017-10-01,0.0,0.2727272727272727,0.7272727272727273,4.363636363636363,0.9244162777371755
2017-11-01,0.10526315789473684,0.15789473684210525,0.7368421052631579,4.052631578947368,1.1772701101619378
2017-12-01,0.058823529411764705,0.4117647058823529,0.5294117647058824,3.764705882352941,1.1472473449907108
2018-01-01,0.043478260869565216,0.30434782608695654,0.6521739130434783,4.0,0.9534625892455925
2018-02-01,0.06666666666666667,0.3333333333333333,0.6,3.7333333333333334,1.0997835284835873
2018-03-01,0.12,0.36,0.52,3.68,1.14455231422596
2018-04-01,0.0,0.17647058823529413,0.8235294117647058,4.294117647058823,0.7717436331412897
2018-05-01,0.05555555555555555,0.1111111111111111,0.8333333333333334,4.222222222222222,1.0602749674192766
2018-06-01,0.0,0.0,1.0,4.8,0.44721359549995804
